Date,Open,High,Low,Close,Volume,Adj Close
2013-01-14,221.229996,234.460007,220.059998,233.929993,1082500,213.060822
2013-01-07,217.679993,221.259995,214.050003,221.009995,738200,201.293442
2012-12-31,204.160004,218.860001,203.910004,218.029999,695200,198.579285
2012-12-24,209.800003,209.800003,202.699997,204.509995,361000,186.265427
2012-12-17,202.309998,209.910004,200.889999,206.75,974000,188.305588
2012-12-10,194.779999,202.089996,194.00,201.529999,653200,183.55127
2012-12-03,198.130005,199.350006,190.240005,194.759995,590400,177.385223
2012-11-26,194.479996,198.880005,192.809998,197.039993,664400,179.461823
2012-11-19,189.460007,195.600006,189.149994,195.539993,593800,176.742538
2012-11-12,187.25,190.160004,185.199997,186.990005,809000,169.014465
2012-11-05,188.820007,191.860001,186.470001,186.830002,778500,168.869843
2012-10-31,189.089996,192.309998,188.339996,189.520004,802200,171.301254
2012-10-22,188.490005,190.279999,185.710007,186.990005,663700,169.014465
2012-10-15,186.520004,192.080002,184.350006,188.940002,1250100,170.777008
2012-10-08,187.940002,190.339996,183.259995,184.309998,889400,166.592087
2012-10-01,179.570007,191.990005,175.490005,187.389999,1009100,169.376007
2012-09-24,181.440002,182.25,176.550003,178.300003,508100,161.159836
2012-09-17,182.50,184.270004,179.929993,183.00,681600,165.40802
2012-09-10,181.699997,185.460007,175.289993,183.00,775000,165.40802
2012-09-04,176.699997,182.729996,175.360001,182.020004,441600,164.522232
2012-08-27,178.529999,179.429993,174.50,176.369995,414500,159.415359
2012-08-20,177.720001,181.339996,175.509995,178.270004,359500,159.768356
2012-08-13,174.110001,180.00,172.410004,178.789993,411600,160.234375
2012-08-06,173.800003,175.550003,172.610001,174.410004,502000,156.30896
2012-07-30,170.850006,173.729996,166.00,173.190002,524700,155.215576
2012-07-23,170.309998,171.539993,163.850006,170.669998,999500,152.957108
2012-07-16,175.509995,176.949997,171.740005,173.309998,669200,155.32312
2012-07-09,171.509995,176.399994,169.449997,175.779999,801200,157.536774
2012-07-02,169.809998,174.529999,168.460007,171.279999,677100,153.503799
2012-06-25,169.110001,169.869995,163.240005,169.820007,1077400,152.195328
2012-06-18,175.860001,177.350006,170.660004,172.00,1246100,154.149078
2012-06-11,175.380005,177.660004,170.160004,176.729996,1033800,158.388168
2012-06-04,167.169998,174.00,162.710007,173.910004,928600,155.860855
2012-05-29,173.130005,174.690002,165.399994,166.570007,1504500,147.925522
2012-05-21,167.110001,172.619995,160.25,171.360001,6825400,152.179352
2012-05-14,177.029999,179.940002,171.360001,171.910004,593000,152.667801
2012-05-07,181.039993,184.820007,177.119995,179.770004,588000,159.64801
2012-04-30,191.960007,193.240005,181.770004,183.169998,882000,162.667435
2012-04-23,188.00,193.940002,184.00,192.50,730300,170.95311
2012-04-16,199.50,202.990005,189.589996,190.399994,1067900,169.088165
2012-04-09,201.639999,208.210007,197.149994,197.809998,634200,175.668762
2012-04-02,207.699997,209.369995,202.380005,205.979996,684000,182.924271
2012-03-26,201.520004,208.690002,198.699997,204.899994,485800,181.965149
2012-03-19,204.020004,206.520004,198.149994,201.110001,443600,178.59938
2012-03-12,196.979996,206.419998,194.509995,205.600006,633000,182.586823
2012-03-05,196.740005,198.970001,191.880005,196.910004,593100,174.869507
2012-02-27,195.00,202.089996,194.00,198.25,762500,174.727402
2012-02-21,196.369995,199.100006,192.399994,196.00,575900,172.74437
2012-02-13,191.369995,196.800003,189.429993,196.190002,710700,172.911835
2012-02-06,184.009995,190.960007,184.009995,190.00,548600,167.456284
2012-01-30,185.679993,188.690002,180.410004,188.639999,956400,166.257645
2012-01-23,181.990005,191.679993,181.630005,187.490005,641200,165.244095
2012-01-17,188.619995,190.399994,180.830002,182.820007,1062900,161.128204
2012-01-09,179.300003,187.169998,177.300003,186.570007,650400,164.433258
2012-01-03,183.649994,185.960007,175.179993,179.130005,590300,157.876022
2011-12-27,178.179993,179.770004,175.899994,178.240005,301500,157.091629
2011-12-19,170.570007,178.729996,165.089996,178.410004,555900,157.241455
2011-12-12,166.339996,172.339996,165.279999,170.330002,621100,150.120148
2011-12-05,172.940002,176.50,167.130005,172.679993,696300,152.191315
2011-11-28,157.809998,173.220001,157.350006,169.020004,922200,148.965591
2011-11-21,156.429993,158.00,150.350006,151.270004,578700,132.256088
2011-11-14,162.800003,168.330002,158.119995,159.259995,864600,139.241776
2011-11-07,158.009995,166.00,152.990005,164.330002,948100,143.674515
2011-10-31,166.509995,166.919998,149.839996,157.600006,1071200,137.790451
2011-10-24,155.699997,170.800003,149.929993,169.779999,1119000,148.439468
2011-10-17,154.25,157.759995,146.529999,154.320007,1083400,134.922729
2011-10-10,152.880005,160.190002,149.520004,155.910004,1035200,136.312866
2011-10-03,146.809998,153.00,137.00,147.779999,1000400,129.204773
2011-09-26,148.009995,157.75,144.679993,148.009995,1051200,129.405853
2011-09-19,156.50,159.419998,140.220001,147.630005,876800,129.073624
2011-09-12,149.259995,161.889999,148.100006,160.880005,1079300,140.658173
2011-09-06,150.25,159.020004,148.899994,151.070007,942200,132.081238
2011-08-29,163.770004,168.940002,155.050003,156.039993,853100,136.426514
2011-08-22,155.240005,167.970001,150.240005,160.990005,960400,139.595428
2011-08-15,162.630005,165.639999,150.00,151.330002,950000,131.219177
2011-08-08,154.029999,168.50,144.639999,161.070007,1749200,139.664795
2011-08-01,181.399994,181.50,157.00,161.580002,1356900,140.107025
2011-07-25,185.50,188.729996,172.380005,178.460007,1064700,154.743774
2011-07-18,184.240005,191.490005,178.779999,187.919998,825900,162.946594
2011-07-11,190.169998,192.449997,181.759995,184.539993,792500,160.015778
2011-07-05,195.440002,199.100006,193.089996,195.449997,501300,169.475906
2011-06-27,184.559998,196.639999,184.100006,196.419998,675900,170.317001
2011-06-20,186.850006,191.850006,183.509995,184.389999,600500,159.885712
2011-06-13,186.210007,193.00,185.190002,187.339996,718300,162.44368
2011-06-06,192.880005,193.979996,185.270004,185.820007,682000,161.125687
2011-05-31,202.50,207.419998,193.539993,193.630005,826800,167.897781
2011-05-23,195.570007,201.179993,191.520004,200.669998,703400,172.803406
2011-05-16,192.259995,199.990005,187.470001,197.509995,582100,170.08223
2011-05-09,197.320007,198.160004,192.080002,194.240005,428500,167.266342
2011-05-02,196.860001,197.850006,190.740005,195.740005,574200,168.558029
2011-04-25,198.770004,200.410004,194.880005,195.940002,620700,168.730255
2011-04-18,191.080002,199.210007,189.059998,198.880005,905700,171.261993
2011-04-11,195.850006,197.289993,192.149994,193.240005,848600,166.405197
2011-04-04,201.399994,202.800003,195.309998,196.100006,1181500,168.868042
2011-03-28,189.300003,204.50,185.199997,202.429993,5500000,174.319
2011-03-21,185.009995,189.020004,181.369995,188.240005,620000,162.099548
2011-03-14,188.679993,189.179993,179.520004,184.550003,745000,158.921967
2011-03-07,202.50,203.110001,188.320007,189.979996,661900,163.5979
2011-02-28,203.110001,209.770004,198.740005,201.889999,677100,173.853989
2011-02-22,203.410004,204.550003,193.580002,203.919998,729200,174.387848
2011-02-14,203.50,207.470001,202.539993,206.669998,496800,176.739594
2011-02-07,195.259995,203.600006,195.00,203.419998,588500,173.960251
2011-01-31,194.600006,202.00,194.059998,194.350006,656300,166.203796
2011-01-24,194.229996,202.059998,191.309998,194.279999,1047300,166.143936
2011-01-18,199.309998,199.990005,189.25,193.070007,755100,165.109177
2011-01-10,188.110001,199.100006,187.429993,199.059998,773500,170.231689
2011-01-03,191.520004,195.00,185.460007,188.360001,883600,161.081284
2010-12-27,188.559998,191.470001,187.029999,190.580002,386300,162.979782
2010-12-20,187.529999,193.740005,185.460007,188.669998,856400,161.34639
2010-12-13,184.00,189.029999,178.229996,187.199997,1462000,160.089279
2010-12-06,172.690002,183.110001,169.600006,183.050003,1278300,156.540298
2010-11-29,164.139999,172.759995,161.529999,172.350006,1093600,147.389893
2010-11-22,168.559998,169.800003,162.550003,164.600006,864300,139.898697
2010-11-15,173.720001,173.75,165.779999,168.979996,1813800,143.621384
2010-11-08,171.990005,173.080002,164.339996,173.070007,6038900,147.09761
2010-11-01,171.740005,174.470001,164.009995,173.149994,1199200,147.165604
2010-10-25,167.710007,171.25,166.210007,170.990005,461400,145.329758
2010-10-18,175.119995,177.330002,165.169998,167.559998,756000,142.41449
2010-10-11,175.720001,181.00,174.630005,175.740005,497300,149.366928
2010-10-04,171.559998,174.839996,166.169998,174.50,490400,148.313019
2010-09-27,163.580002,172.00,163.410004,171.339996,495600,145.627228
2010-09-20,165.779999,172.869995,160.860001,167.229996,591800,142.134003
2010-09-13,152.710007,165.809998,149.949997,165.050003,621400,140.281158
2010-09-07,150.899994,156.00,148.539993,151.160004,335900,128.475616
2010-08-30,141.339996,151.589996,140.25,151.550003,326900,128.807098
2010-08-23,145.710007,146.00,139.160004,141.149994,373100,119.123962
2010-08-16,150.350006,153.399994,144.50,145.399994,336300,122.710762
2010-08-09,158.309998,161.009995,148.990005,151.580002,335800,127.926399
2010-08-02,160.00,163.509995,154.240005,157.160004,393700,132.635666
2010-07-26,155.25,162.639999,155.009995,157.490005,377600,132.914169
2010-07-19,150.00,155.589996,141.009995,154.490005,565100,130.382309
2010-07-12,153.919998,158.449997,148.960007,149.139999,293400,125.867149
2010-07-06,144.179993,155.259995,143.350006,154.970001,410400,130.787399
2010-06-28,152.800003,153.839996,138.419998,142.789993,439600,120.508041
2010-06-21,160.779999,161.850006,150.279999,152.339996,385400,128.567795
2010-06-14,158.960007,163.419998,157.690002,158.770004,353300,133.994431
2010-06-07,160.619995,162.179993,151.809998,159.139999,591100,134.306686
2010-06-01,165.089996,167.880005,159.059998,159.490005,442100,134.602066
2010-05-24,167.509995,174.080002,155.50,167.880005,732800,140.822952
2010-05-17,169.539993,175.809998,158.00,166.470001,679900,139.640198
2010-05-10,176.520004,181.110001,168.649994,169.720001,566500,142.366394
2010-05-03,185.610001,187.410004,167.240005,172.119995,873400,144.379593
2010-04-26,204.300003,204.300003,181.179993,184.00,1102200,154.34491
2010-04-19,199.520004,211.889999,199.279999,211.020004,490200,177.010117
2010-04-12,205.369995,212.270004,199.229996,200.75,576900,168.395325
2010-04-05,210.690002,210.690002,197.399994,206.110001,1053300,172.891464
2010-03-29,219.00,221.779999,206.949997,211.050003,623600,177.035294
2010-03-22,223.00,227.770004,218.080002,219.270004,390000,183.930481
2010-03-15,209.020004,227.00,208.649994,224.350006,498200,188.191742
2010-03-08,219.830002,219.830002,208.350006,210.00,490300,176.15451
2010-03-01,217.910004,220.320007,212.279999,219.830002,463300,184.400223
2010-02-22,217.520004,219.850006,214.589996,218.800003,318600,182.686829
2010-02-16,208.300003,216.190002,207.00,215.509995,323800,179.93985
2010-02-08,209.399994,212.910004,202.820007,207.160004,474800,172.968033
2010-02-01,215.25,221.889999,200.559998,208.789993,634000,174.328979
2010-01-25,225.440002,231.130005,212.660004,213.820007,414900,178.528793
2010-01-19,237.690002,240.860001,222.610001,225.00,256900,187.86351
2010-01-11,239.949997,243.800003,234.220001,238.089996,196000,198.792999
2010-01-04,236.050003,239.669998,233.520004,238.919998,231700,199.486008
2009-12-28,240.00,241.660004,232.199997,232.199997,243300,193.875153
2009-12-21,239.399994,241.419998,237.860001,239.649994,187700,200.09552
2009-12-14,226.100006,239.669998,223.720001,238.809998,434000,199.394165
2009-12-07,222.649994,230.00,219.50,226.009995,294800,188.706802
2009-11-30,223.440002,229.880005,216.300003,223.490005,397400,186.602753
2009-11-23,227.339996,231.429993,220.940002,221.190002,209400,184.682358
2009-11-16,233.979996,240.50,225.360001,225.660004,212500,187.771103
2009-11-09,228.559998,237.600006,228.199997,233.100006,283200,193.961914
2009-11-02,217.020004,229.619995,216.110001,227.509995,235400,189.310471
2009-10-26,233.070007,233.520004,214.550003,216.490005,346000,180.140778
2009-10-19,229.600006,240.00,228.470001,231.199997,462400,192.38092
2009-10-12,216.470001,227.860001,212.649994,225.550003,309200,187.679581
2009-10-05,208.350006,219.059998,207.009995,216.550003,374600,180.190704
2009-09-28,205.389999,218.610001,205.25,206.929993,398300,172.185913
2009-09-21,205.820007,220.169998,203.00,203.75,386100,169.539841
2009-09-14,199.410004,207.649994,197.610001,207.190002,326000,172.402267
2009-09-08,198.839996,203.00,197.100006,201.770004,246700,167.892303
2009-08-31,197.300003,202.860001,191.679993,195.449997,317900,162.633438
2009-08-24,209.50,210.529999,196.360001,201.550003,453800,167.060211
2009-08-17,192.729996,210.020004,188.50,207.50,469100,171.99202
2009-08-10,203.50,203.979996,195.600006,197.770004,349400,163.927048
2009-08-03,192.100006,203.589996,192.100006,202.460007,450700,167.814484
2009-07-27,191.309998,195.369995,187.630005,190.539993,433200,157.934265
2009-07-20,181.490005,199.630005,178.399994,192.179993,845600,159.29361
2009-07-13,168.630005,180.320007,165.559998,179.789993,451000,149.023834
2009-07-06,167.75,168.279999,159.449997,166.160004,535600,137.726242
2009-06-29,176.50,177.949997,167.649994,167.649994,352100,138.961258
2009-06-22,173.429993,177.979996,167.259995,177.880005,638500,147.440689
2009-06-15,172.850006,175.490005,165.740005,174.960007,824400,145.020355
2009-06-08,169.00,183.800003,164.699997,176.559998,1212100,146.346558
2009-06-01,162.919998,169.75,157.979996,163.740005,836000,135.720352
2009-05-26,145.690002,159.50,145.330002,159.50,785700,131.579147
2009-05-18,143.25,149.25,134.50,147.720001,925600,121.861267
2009-05-11,145.300003,147.330002,136.820007,140.809998,769000,116.160881
2009-05-04,150.179993,160.600006,143.009995,148.350006,1149600,122.380989
2009-04-27,149.990005,153.259995,144.50,148.419998,735500,122.438728
2009-04-20,134.949997,152.720001,119.120003,151.160004,1423900,124.699089
2009-04-13,135.759995,142.50,129.690002,135.919998,789000,112.126884
2009-04-06,135.449997,138.830002,125.690002,138.039993,930400,113.875771
2009-03-30,123.540001,138.860001,123.379997,138.00,1073600,113.842773
2009-03-23,117.809998,139.00,115.919998,127.489998,1199000,105.172577
